Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,ratio (tot.pop),21780000
11/20/2022,AQS,121030004,3,7.5,ug/m3 LC,31,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.44353E-07,
11/21/2022,AQS,121030004,3,5.5,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.52525E-07,
11/22/2022,AQS,121030004,3,5.6,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.57117E-07,
11/23/2022,AQS,121030004,3,7.1,ug/m3 LC,30,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.25987E-07,
11/24/2022,AQS,121030004,3,7.7,ug/m3 LC,32,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.53535E-07,
11/25/2022,AQS,121030004,3,10.1,ug/m3 LC,42,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.63728E-07,
11/26/2022,AQS,121030004,3,9,ug/m3 LC,38,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.13223E-07,
11/27/2022,AQS,121030004,3,10,ug/m3 LC,42,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.59137E-07,
11/28/2022,AQS,121030004,3,5.9,ug/m3 LC,25,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.70891E-07,
11/29/2022,AQS,121030004,3,6.5,ug/m3 LC,27,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.98439E-07,
11/30/2022,AQS,121030004,3,4.6,ug/m3 LC,19,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.11203E-07,
12/1/2022,AQS,121030004,3,6.3,ug/m3 LC,26,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.89256E-07,
12/2/2022,AQS,121030004,3,6.8,ug/m3 LC,28,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.12213E-07,
12/3/2022,AQS,121030004,3,8.2,ug/m3 LC,34,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.76492E-07,
12/4/2022,AQS,121030004,3,7.7,ug/m3 LC,32,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.53535E-07,
12/5/2022,AQS,121030004,3,8.3,ug/m3 LC,35,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.81084E-07,
12/6/2022,AQS,121030004,3,9.3,ug/m3 LC,39,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.26997E-07,
12/7/2022,AQS,121030004,3,8.7,ug/m3 LC,36,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.99449E-07,
12/8/2022,AQS,121030004,3,7.9,ug/m3 LC,33,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.62718E-07,
12/9/2022,AQS,121030004,3,7,ug/m3 LC,29,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.21396E-07,
12/10/2022,AQS,121030004,3,10,ug/m3 LC,42,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.59137E-07,
12/11/2022,AQS,121030004,3,15.4,ug/m3 LC,58,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,7.07071E-07,
12/12/2022,AQS,121030004,3,14.7,ug/m3 LC,56,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,6.74931E-07,
12/13/2022,AQS,121030004,3,6.4,ug/m3 LC,27,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.93848E-07,
12/14/2022,AQS,121030004,3,7.6,ug/m3 LC,32,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.48944E-07,
12/15/2022,AQS,121030004,3,8.9,ug/m3 LC,37,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,4.08632E-07,
12/16/2022,AQS,121030004,3,4.7,ug/m3 LC,20,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.15794E-07,
12/17/2022,AQS,121030004,3,5.8,ug/m3 LC,24,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.66299E-07,
12/18/2022,AQS,121030004,3,6.7,ug/m3 LC,28,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.07622E-07,
12/19/2022,AQS,121030004,3,5.6,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.57117E-07,
12/20/2022,AQS,121030004,3,5.2,ug/m3 LC,22,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.38751E-07,
12/21/2022,AQS,121030004,3,5.2,ug/m3 LC,22,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.38751E-07,
12/22/2022,AQS,121030004,3,8,ug/m3 LC,33,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,3.67309E-07,
12/23/2022,AQS,121030004,3,5.5,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.52525E-07,
12/24/2022,AQS,121030004,3,4.2,ug/m3 LC,18,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,1.92837E-07,
12/25/2022,AQS,121030004,3,6.2,ug/m3 LC,26,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.84665E-07,
12/26/2022,AQS,121030004,3,6.4,ug/m3 LC,27,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.93848E-07,
12/27/2022,AQS,121030004,3,6.1,ug/m3 LC,25,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.80073E-07,
12/28/2022,AQS,121030004,3,5.4,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.47934E-07,
12/29/2022,AQS,121030004,3,4.4,ug/m3 LC,18,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.0202E-07,
12/30/2022,AQS,121030004,3,5,ug/m3 LC,21,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.29568E-07,
12/31/2022,AQS,121030004,3,5.6,ug/m3 LC,23,St. Petersburg College,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.94668782,-82.73176691,2.57117E-07,
1/1/2022,AQS,121030018,3,7.5,ug/m3 LC,31,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.44353E-07,
1/2/2022,AQS,121030018,3,8.9,ug/m3 LC,37,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.08632E-07,
1/3/2022,AQS,121030018,3,6.3,ug/m3 LC,26,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.89256E-07,
1/4/2022,AQS,121030018,3,5.9,ug/m3 LC,25,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.70891E-07,
1/5/2022,AQS,121030018,3,6,ug/m3 LC,25,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.75482E-07,
1/6/2022,AQS,121030018,3,6.9,ug/m3 LC,29,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.16804E-07,
1/7/2022,AQS,121030018,3,7.1,ug/m3 LC,30,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.25987E-07,
1/8/2022,AQS,121030018,3,5.7,ug/m3 LC,24,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.61708E-07,
1/9/2022,AQS,121030018,3,7.3,ug/m3 LC,30,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.3517E-07,
1/10/2022,AQS,121030018,3,7.9,ug/m3 LC,33,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.62718E-07,
1/11/2022,AQS,121030018,3,4.8,ug/m3 LC,20,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.20386E-07,
1/12/2022,AQS,121030018,3,5.7,ug/m3 LC,24,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.61708E-07,
1/13/2022,AQS,121030018,3,6.4,ug/m3 LC,27,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.93848E-07,
1/14/2022,AQS,121030018,3,8.1,ug/m3 LC,34,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.71901E-07,
1/15/2022,AQS,121030018,3,9.4,ug/m3 LC,39,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.31589E-07,
1/16/2022,AQS,121030018,3,9.5,ug/m3 LC,40,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.3618E-07,
1/17/2022,AQS,121030018,3,6,ug/m3 LC,25,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.75482E-07,
1/18/2022,AQS,121030018,3,6.4,ug/m3 LC,27,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.93848E-07,
1/19/2022,AQS,121030018,3,9.1,ug/m3 LC,38,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.17815E-07,
1/20/2022,AQS,121030018,3,9.4,ug/m3 LC,39,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.31589E-07,
1/21/2022,AQS,121030018,3,12.5,ug/m3 LC,52,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,5.73921E-07,
1/22/2022,AQS,121030018,3,7.7,ug/m3 LC,32,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.53535E-07,
1/23/2022,AQS,121030018,3,6.6,ug/m3 LC,28,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.0303E-07,
1/24/2022,AQS,121030018,3,10.6,ug/m3 LC,44,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.86685E-07,
1/25/2022,AQS,121030018,3,10,ug/m3 LC,42,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.59137E-07,
1/26/2022,AQS,121030018,3,9.3,ug/m3 LC,39,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.26997E-07,
1/27/2022,AQS,121030018,3,10.5,ug/m3 LC,44,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.82094E-07,
1/28/2022,AQS,121030018,3,9.7,ug/m3 LC,40,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.45363E-07,
1/29/2022,AQS,121030018,3,6.6,ug/m3 LC,28,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.0303E-07,
1/30/2022,AQS,121030018,3,9,ug/m3 LC,38,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.13223E-07,
1/31/2022,AQS,121030018,3,12.1,ug/m3 LC,51,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,5.55556E-07,
2/1/2022,AQS,121030018,3,7.2,ug/m3 LC,30,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.30579E-07,
2/2/2022,AQS,121030018,3,6.7,ug/m3 LC,28,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.07622E-07,
2/3/2022,AQS,121030018,3,5.2,ug/m3 LC,22,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.38751E-07,
2/4/2022,AQS,121030018,3,6.7,ug/m3 LC,28,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.07622E-07,
2/5/2022,AQS,121030018,3,5.1,ug/m3 LC,21,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.3416E-07,
2/6/2022,AQS,121030018,3,5.6,ug/m3 LC,23,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.57117E-07,
2/7/2022,AQS,121030018,3,4.5,ug/m3 LC,19,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.06612E-07,
2/8/2022,AQS,121030018,3,6.5,ug/m3 LC,27,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.98439E-07,
2/9/2022,AQS,121030018,3,7.7,ug/m3 LC,32,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.53535E-07,
2/10/2022,AQS,121030018,3,7.9,ug/m3 LC,33,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.62718E-07,
2/11/2022,AQS,121030018,3,10.3,ug/m3 LC,43,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.72911E-07,
2/12/2022,AQS,121030018,3,14.2,ug/m3 LC,55,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,6.51974E-07,
2/13/2022,AQS,121030018,3,9.2,ug/m3 LC,38,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.22406E-07,
2/14/2022,AQS,121030018,3,8.2,ug/m3 LC,34,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.76492E-07,
2/15/2022,AQS,121030018,3,8.1,ug/m3 LC,34,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.71901E-07,
2/16/2022,AQS,121030018,3,6.9,ug/m3 LC,29,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.16804E-07,
2/17/2022,AQS,121030018,3,7.4,ug/m3 LC,31,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.39761E-07,
2/18/2022,AQS,121030018,3,3.1,ug/m3 LC,13,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,1.42332E-07,
2/19/2022,AQS,121030018,3,6.6,ug/m3 LC,28,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.0303E-07,
2/20/2022,AQS,121030018,3,7,ug/m3 LC,29,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.21396E-07,
2/21/2022,AQS,121030018,3,8.7,ug/m3 LC,36,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.99449E-07,
2/22/2022,AQS,121030018,3,10.3,ug/m3 LC,43,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.72911E-07,
2/23/2022,AQS,121030018,3,7.8,ug/m3 LC,33,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.58127E-07,
2/24/2022,AQS,121030018,3,6.4,ug/m3 LC,27,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.93848E-07,
2/25/2022,AQS,121030018,3,6.5,ug/m3 LC,27,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.98439E-07,
2/26/2022,AQS,121030018,3,6.9,ug/m3 LC,29,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.16804E-07,
2/27/2022,AQS,121030018,3,6.1,ug/m3 LC,25,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,2.80073E-07,
2/28/2022,AQS,121030018,3,11,ug/m3 LC,46,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,5.05051E-07,
3/1/2022,AQS,121030018,3,7.3,ug/m3 LC,30,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.3517E-07,
3/2/2022,AQS,121030018,3,13.9,ug/m3 LC,55,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,6.382E-07,
3/3/2022,AQS,121030018,3,14.7,ug/m3 LC,56,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,6.74931E-07,
3/4/2022,AQS,121030018,3,9.1,ug/m3 LC,38,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.17815E-07,
3/5/2022,AQS,121030018,3,10.9,ug/m3 LC,45,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,5.00459E-07,
3/6/2022,AQS,121030018,3,7.7,ug/m3 LC,32,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.53535E-07,
3/7/2022,AQS,121030018,3,9,ug/m3 LC,38,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.13223E-07,
3/8/2022,AQS,121030018,3,8.2,ug/m3 LC,34,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.76492E-07,
3/9/2022,AQS,121030018,3,9.8,ug/m3 LC,41,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,4.49954E-07,
3/10/2022,AQS,121030018,3,7.6,ug/m3 LC,32,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.48944E-07,
3/11/2022,AQS,121030018,3,8.6,ug/m3 LC,36,Azalea Park,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,103,Pinellas,27.78586555,-82.73987536,3.94858E-07,
